Year,GEO ID,State,State Abbreviation,County Name,"New Diagnoses
Cases","New Diagnoses
Rate","New Diagnoses
Rate Stability","New Diagnoses
Male Rate","New Diagnoses
Male Rate Stability","New Diagnoses
Male Cases","New Diagnoses
Female Rate","New Diagnoses
Female Rate
Stability","New Diagnoses
Female Cases","New Diagnoses
Black Rate","New Diagnoses
Black Rate Stability","New Diagnoses
Black Cases","New Diagnoses
White Rate","New Diagnoses
White Rate Stability","New Diagnoses
White Cases","New Diagnoses
Hispanic Rate","New Diagnoses
Hispanic Rate
Stability","New Diagnoses
Hispanic Cases","New Diagnoses
Asian Rate","New Diagnoses
Asian Rate Stability","New Diagnoses
Asian Cases","New Diagnoses
American
Indian/Alaska
Native Rate","New Diagnoses
American
Indian/Alaska
Native Rate
Stability","New Diagnoses
American
Indian/Alaska
Native Cases","New Diagnoses
Multiple Races Rate","New Diagnoses
Multiple Races Rate
Stability","New Diagnoses
Multiple Races
Cases","New Diagnoses
Native
Hawaiian/Other
Pacific Islander
Rate","New Diagnoses
Native
Hawaiian/Other
Pacific Islander
Rate Stability","New Diagnoses
Native
Hawaiian/Other
Pacific Islander
Cases","New Diagnoses
Age 13-24 Rate","New Diagnoses
Age 13-24 Rate
Stability","New Diagnoses
Age 13-24 Cases","New Diagnoses
Age 25-34 Rate","New Diagnoses
Age 25-34 Rate
Stability","New Diagnoses
Age 25-34 Cases","New Diagnoses
Age 35-44 Rate","New Diagnoses
Age 35-44 Rate
Stability","New Diagnoses
Age 35-44 Cases","New Diagnoses
Age 45-54 Rate","New Diagnoses
Age 45-54 Rate
Stability","New Diagnoses
Age 45-54 Cases","New Diagnoses
Age 55-64 Rate","New Diagnoses
Age 55-64 Rate
Stability","New Diagnoses
Age 55-64 Cases","New Diagnoses
Age 65+ Rate","New Diagnoses
Age 65+ Rate
Stability","New Diagnoses
Age 65+ Cases","New Diagnoses
Heterosexual
Contact Percent","New Diagnoses
Heterosexual
Contact Cases","New Diagnoses IDU
Percent","New Diagnoses IDU
Cases","New Diagnoses
Other Transmission
Category Percent","New Diagnoses
Other Transmission
Category Cases","New Diagnoses
MSM Rate","New Diagnoses
MSM Percent","New Diagnoses
MSM Cases","New Diagnoses
MSM/IDU Percent","New Diagnoses
MSM/IDU Cases","New Diagnoses
Male and MSM
Percent","New Diagnoses
Male and MSM
Cases","New Diagnoses
Male and IDU
Percent","New Diagnoses
Male and IDU
Cases","New Diagnoses
Male and MSM/IDU
Percent","New Diagnoses
Male and MSM/IDU
Cases","New Diagnoses
Male and
Heterosexual
Contact Percent","New Diagnoses
Male and
Heterosexual
Contact Cases","New Diagnoses
Male and Other
Transmission
Category Percent","New Diagnoses
Male and Other
Transmission
Category Cases","New Diagnoses
Female and IDU
Percent","New Diagnoses
Female and IDU
Cases","New Diagnoses
Female and
Heterosexual
Contact Percent","New Diagnoses
Female and
Heterosexual
Contact Cases","New Diagnoses
Female and Other
Transmission
Category Percent","New Diagnoses
Female and Other
Transmission
Category Cases","Correctional
Facility Warning"
2023,38005,North Dakota,ND,Benson County,-1,-1,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38007,North Dakota,ND,Billings County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38009,North Dakota,ND,Bottineau County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38011,North Dakota,ND,Bowman County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38013,North Dakota,ND,Burke County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38015,North Dakota,ND,Burleigh County,-1,-1,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38017,North Dakota,ND,Cass County,15,9,Y,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38019,North Dakota,ND,Cavalier County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38021,North Dakota,ND,Dickey County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38023,North Dakota,ND,Divide County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38025,North Dakota,ND,Dunn County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38027,North Dakota,ND,Eddy County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38029,North Dakota,ND,Emmons County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38031,North Dakota,ND,Foster County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38033,North Dakota,ND,"Golden Valley
County",0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38035,North Dakota,ND,Grand Forks County,-1,-1,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38037,North Dakota,ND,Grant County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38039,North Dakota,ND,Griggs County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38041,North Dakota,ND,Hettinger County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38043,North Dakota,ND,Kidder County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38045,North Dakota,ND,LaMoure County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38047,North Dakota,ND,Logan County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38049,North Dakota,ND,McHenry County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38051,North Dakota,ND,McIntosh County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38053,North Dakota,ND,McKenzie County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38055,North Dakota,ND,McLean County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38057,North Dakota,ND,Mercer County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38059,North Dakota,ND,Morton County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38061,North Dakota,ND,Mountrail County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38063,North Dakota,ND,Nelson County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38065,North Dakota,ND,Oliver County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38067,North Dakota,ND,Pembina County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38069,North Dakota,ND,Pierce County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38071,North Dakota,ND,Ramsey County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38073,North Dakota,ND,Ransom County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38075,North Dakota,ND,Renville County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38077,North Dakota,ND,Richland County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38079,North Dakota,ND,Rolette County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38081,North Dakota,ND,Sargent County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38083,North Dakota,ND,Sheridan County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38085,North Dakota,ND,Sioux County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38087,North Dakota,ND,Slope County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38089,North Dakota,ND,Stark County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38091,North Dakota,ND,Steele County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38093,North Dakota,ND,Stutsman County,-1,-1,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38095,North Dakota,ND,Towner County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38097,North Dakota,ND,Traill County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38099,North Dakota,ND,Walsh County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38101,North Dakota,ND,Ward County,-1,-1,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
2023,38103,North Dakota,ND,Wells County,0,0,-9,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
